order,id,date,time,title,url,visitCount,typedCount,transition
845,26858,5/6/2024,10:12:54,Como personal virou corredor de trajetos inusitados no Rio | treinos | ge,https://ge.globo.com/eu-atleta/treinos/noticia/2024/05/06/como-personal-virou-corredor-de-trajetos-inusitados-no-rio.ghtml,1,0,link
846,26856,5/6/2024,10:12:53,Como personal virou corredor de trajetos inusitados no Rio | treinos | ge,"https://ge.globo.com/eu-atleta/treinos/noticia/2024/05/06/como-personal-virou-corredor-de-trajetos-inusitados-no-rio.ghtml#GE-FEED-user,editorial,f1c964eb-dd59-489d-aa75-c72695b7e157",2,0,link
847,26856,5/6/2024,10:12:53,Como personal virou corredor de trajetos inusitados no Rio | treinos | ge,"https://ge.globo.com/eu-atleta/treinos/noticia/2024/05/06/como-personal-virou-corredor-de-trajetos-inusitados-no-rio.ghtml#GE-FEED-user,editorial,f1c964eb-dd59-489d-aa75-c72695b7e157",2,0,link
848,170,5/6/2024,10:12:14,ge.globo - É esporte sempre,https://ge.globo.com/,85,2,link
849,21,5/6/2024,10:12:06,g1 - O portal de notícias da Globo,https://g1.globo.com/,170,145,typed
850,26854,5/6/2024,10:11:17,Conexão Tech 2024 | Fundação Estudar,https://ead.estudar.org.br/c/conexao-tech-2024-geral/sections/198263/lessons/741195,2,0,link
851,26855,5/6/2024,10:11:14,Conexão Tech 2024 | Fundação Estudar,https://ead.estudar.org.br/c/conexao-tech-2024-geral/sections/198239/lessons/741200,2,0,link
852,26854,5/6/2024,10:10:45,Conexão Tech 2024 | Fundação Estudar,https://ead.estudar.org.br/c/conexao-tech-2024-geral/sections/198263/lessons/741195,2,0,link
853,26853,5/6/2024,10:05:09,Workshop de Processos Seletivos e Apresentação Pessoal - Conexão Tech,https://docs.google.com/forms/u/0/d/e/1FAIpQLSeIJdaxeAaugX2GNXJuTl68q4tdP-TTbkxTk8jusyP_3CPynw/formResponse,3,0,link
854,26853,5/6/2024,10:05:09,Workshop de Processos Seletivos e Apresentação Pessoal - Conexão Tech,https://docs.google.com/forms/u/0/d/e/1FAIpQLSeIJdaxeAaugX2GNXJuTl68q4tdP-TTbkxTk8jusyP_3CPynw/formResponse,3,0,link
855,26853,5/6/2024,10:05:09,Workshop de Processos Seletivos e Apresentação Pessoal - Conexão Tech,https://docs.google.com/forms/u/0/d/e/1FAIpQLSeIJdaxeAaugX2GNXJuTl68q4tdP-TTbkxTk8jusyP_3CPynw/formResponse,3,0,form_submit
856,26852,5/6/2024,10:05:09,Workshop de Processos Seletivos e Apresentação Pessoal - Conexão Tech,https://docs.google.com/forms/d/e/1FAIpQLSeIJdaxeAaugX2GNXJuTl68q4tdP-TTbkxTk8jusyP_3CPynw/viewform?fbzx=-6086338846646315546,1,0,link
857,26851,5/6/2024,10:04:36,Workshop de Processos Seletivos e Apresentação Pessoal - Conexão Tech,https://docs.google.com/forms/d/e/1FAIpQLSeIJdaxeAaugX2GNXJuTl68q4tdP-TTbkxTk8jusyP_3CPynw/viewform,1,0,link
858,26850,5/6/2024,10:04:36,Workshop de Processos Seletivos e Apresentação Pessoal - Conexão Tech,https://docs.google.com/forms/d/e/1FAIpQLSeIJdaxeAaugX2GNXJuTl68q4tdP-TTbkxTk8jusyP_3CPynw/viewform?usp=send_form,2,0,link
859,26850,5/6/2024,10:04:35,Workshop de Processos Seletivos e Apresentação Pessoal - Conexão Tech,https://docs.google.com/forms/d/e/1FAIpQLSeIJdaxeAaugX2GNXJuTl68q4tdP-TTbkxTk8jusyP_3CPynw/viewform?usp=send_form,2,0,link
860,23518,5/6/2024,10:04:00,Conexão Tech 2024 | Fundação Estudar,https://ead.estudar.org.br/c/conexao-tech-2024-geral,8,0,link
861,23518,5/6/2024,10:03:57,Conexão Tech 2024 | Fundação Estudar,https://ead.estudar.org.br/c/conexao-tech-2024-geral,8,0,link
862,23511,5/6/2024,10:02:20,Convite para grupo do WhatsApp,https://chat.whatsapp.com/GLd76S25nDfDvpZoRbaaeS,2,0,link
863,26848,5/6/2024,9:59:49,Convite para grupo do WhatsApp,https://chat.whatsapp.com/CJdl4PjMaLMBNiFjx6xoph,1,0,link
864,373,5/6/2024,9:57:57,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,508,0,link
865,26847,5/6/2024,9:57:30,[DOISA] Retorno sobre a oportunidade - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTrvStgrlVlmtzVpVbVclbX,2,0,link
866,373,5/6/2024,9:57:28,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,508,0,link
867,26846,5/6/2024,9:55:55,Esquenta Conexão Tech 2024 Confirmação - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTrvRpGwVHSRBCVnqDXBFMP,1,0,link
868,373,5/6/2024,9:55:03,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,508,0,link
869,26845,5/6/2024,9:54:59,“Cientista de dados”: Netvagas - Pessoa cientista de dados senior - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTrvRpGppHTbSnfcSTvSqrS,1,0,link
870,373,5/6/2024,9:54:59,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,508,0,link
871,26844,5/6/2024,9:54:53,“Analista de dados”: Undo For Tomorrow - Data Analyst & Operations Manager e mais - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTrvRpGppHQLpBcQttrsWXs,1,0,link
872,26843,5/6/2024,9:54:45,Inscrição na Reunião - Zoom,https://us06web.zoom.us/rest/meeting/registrant/tZYscu6qrDMqE9FEXWa2hJ6HdlimXK5O5Z1z/info?tk=Pd3-oXvzuUxa1c6n9OY8uBDTkwfBzMtvwnYQIC15l268fl6L_M-eNfY.UzXyxxtnucfW8uqT&ac=approved&timezone_id=America/Fortaleza#/edit,1,0,link
873,26842,5/6/2024,9:54:45,Inscrição na Reunião - Zoom,https://us06web.zoom.us/rest/meeting/registrant/tZYscu6qrDMqE9FEXWa2hJ6HdlimXK5O5Z1z/info?tk=Pd3-oXvzuUxa1c6n9OY8uBDTkwfBzMtvwnYQIC15l268fl6L_M-eNfY.UzXyxxtnucfW8uqT&ac=approved&timezone_id=America/Fortaleza#/,1,0,link
874,26841,5/6/2024,9:54:45,Inscrição na Reunião - Zoom,https://us06web.zoom.us/rest/meeting/registrant/tZYscu6qrDMqE9FEXWa2hJ6HdlimXK5O5Z1z/info?tk=Pd3-oXvzuUxa1c6n9OY8uBDTkwfBzMtvwnYQIC15l268fl6L_M-eNfY.UzXyxxtnucfW8uqT&ac=approved&timezone_id=America/Fortaleza,1,0,link
875,26840,5/6/2024,9:54:26,Inscrição na Reunião - Zoom,https://us06web.zoom.us/meeting/register/tZYscu6qrDMqE9FEXWa2hJ6HdlimXK5O5Z1z?_x_zm_rtaid=-uIsFUKoSjCBIiOEQvVb1w.1715000065555.68e89108c58ef341400fae2096618176&_x_zm_rhtaid=880#/registration,1,0,link
876,26839,5/6/2024,9:54:26,Inscrição na Reunião - Zoom,https://us06web.zoom.us/meeting/register/tZYscu6qrDMqE9FEXWa2hJ6HdlimXK5O5Z1z?_x_zm_rtaid=-uIsFUKoSjCBIiOEQvVb1w.1715000065555.68e89108c58ef341400fae2096618176&_x_zm_rhtaid=880#/,1,0,link
877,26838,5/6/2024,9:54:25,Inscrição na Reunião - Zoom,https://us06web.zoom.us/meeting/register/tZYscu6qrDMqE9FEXWa2hJ6HdlimXK5O5Z1z?_x_zm_rtaid=-uIsFUKoSjCBIiOEQvVb1w.1715000065555.68e89108c58ef341400fae2096618176&_x_zm_rhtaid=880,1,0,link
878,373,5/6/2024,9:50:40,Caixa de entrada - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox,508,0,link
879,26836,5/6/2024,9:50:36,WoMakersCode liberou um curso incrível de dados - Exclusivo para mulheres. - mfbl93@gmail.com - Gmail,https://mail.google.com/mail/u/0/?tab=rm&ogbl#inbox/FMfcgzGxTFTrvRnTzzQVqsJHvJTLclKn,1,0,link
880,26791,5/6/2024,9:48:30,Apresentações Google,https://docs.google.com/presentation/u/0/,3,0,link
881,26835,5/6/2024,9:48:28,03 - Apresentação Entrevista - Apresentações Google,https://docs.google.com/presentation/d/1iSphhWOl0RUVNBn-mNr4DePWqvM8nbD7kO9nUj-5ib0/edit#slide=id.gf503ff7148_0_1173,2,0,link
882,26834,5/6/2024,9:48:27,03 - Apresentação Entrevista - Apresentações Google,https://docs.google.com/presentation/d/1iSphhWOl0RUVNBn-mNr4DePWqvM8nbD7kO9nUj-5ib0/edit#slide=id.gf503ff7148_0_1162,3,0,link
883,26833,5/6/2024,9:48:27,03 - Apresentação Entrevista - Apresentações Google,https://docs.google.com/presentation/d/1iSphhWOl0RUVNBn-mNr4DePWqvM8nbD7kO9nUj-5ib0/edit#slide=id.gf503ff7148_0_1148,2,0,link
884,26834,5/6/2024,9:48:26,03 - Apresentação Entrevista - Apresentações Google,https://docs.google.com/presentation/d/1iSphhWOl0RUVNBn-mNr4DePWqvM8nbD7kO9nUj-5ib0/edit#slide=id.gf503ff7148_0_1162,3,0,link
885,26835,5/6/2024,9:48:20,03 - Apresentação Entrevista - Apresentações Google,https://docs.google.com/presentation/d/1iSphhWOl0RUVNBn-mNr4DePWqvM8nbD7kO9nUj-5ib0/edit#slide=id.gf503ff7148_0_1173,2,0,link
886,26834,5/6/2024,9:48:19,03 - Apresentação Entrevista - Apresentações Google,https://docs.google.com/presentation/d/1iSphhWOl0RUVNBn-mNr4DePWqvM8nbD7kO9nUj-5ib0/edit#slide=id.gf503ff7148_0_1162,3,0,link
887,26833,5/6/2024,9:48:17,03 - Apresentação Entrevista - Apresentações Google,https://docs.google.com/presentation/d/1iSphhWOl0RUVNBn-mNr4DePWqvM8nbD7kO9nUj-5ib0/edit#slide=id.gf503ff7148_0_1148,2,0,link
888,26832,5/6/2024,9:48:16,03 - Apresentação Entrevista - Apresentações Google,https://docs.google.com/presentation/d/1iSphhWOl0RUVNBn-mNr4DePWqvM8nbD7kO9nUj-5ib0/edit#slide=id.gf503ff7148_0_423,1,0,link
889,26831,5/6/2024,9:48:14,03 - Apresentação Entrevista - Apresentações Google,https://docs.google.com/presentation/d/1iSphhWOl0RUVNBn-mNr4DePWqvM8nbD7kO9nUj-5ib0/edit#slide=id.p,3,0,link
890,26831,5/6/2024,9:48:14,03 - Apresentação Entrevista - Apresentações Google,https://docs.google.com/presentation/d/1iSphhWOl0RUVNBn-mNr4DePWqvM8nbD7kO9nUj-5ib0/edit#slide=id.p,3,0,link
891,26831,5/6/2024,9:48:14,03 - Apresentação Entrevista - Apresentações Google,https://docs.google.com/presentation/d/1iSphhWOl0RUVNBn-mNr4DePWqvM8nbD7kO9nUj-5ib0/edit#slide=id.p,3,0,link
892,26830,5/6/2024,9:48:13,03 - Apresentação Entrevista - Apresentações Google,https://docs.google.com/presentation/d/1iSphhWOl0RUVNBn-mNr4DePWqvM8nbD7kO9nUj-5ib0/edit,1,0,link
893,26829,5/6/2024,9:48:13,03 - Apresentação Entrevista - Apresentações Google,https://docs.google.com/presentation/d/1iSphhWOl0RUVNBn-mNr4DePWqvM8nbD7kO9nUj-5ib0/edit?ouid=111711251173718751488&usp=slides_home&ths=true,2,0,link
894,26829,5/6/2024,9:48:13,03 - Apresentação Entrevista - Apresentações Google,https://docs.google.com/presentation/d/1iSphhWOl0RUVNBn-mNr4DePWqvM8nbD7kO9nUj-5ib0/edit?ouid=111711251173718751488&usp=slides_home&ths=true,2,0,link
895,26791,5/6/2024,9:48:02,Apresentações Google,https://docs.google.com/presentation/u/0/,3,0,link
896,26824,5/6/2024,9:47:59,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p17,2,0,link
897,26823,5/6/2024,9:47:58,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p16,3,0,link
898,26828,5/6/2024,9:47:55,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p20,1,0,link
899,26827,5/6/2024,9:47:54,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p19,1,0,link
900,26822,5/6/2024,9:47:50,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p13,3,0,link
901,26821,5/6/2024,9:47:49,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p12,2,0,link
902,26822,5/6/2024,9:47:47,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p13,3,0,link
903,26826,5/6/2024,9:47:41,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p14,1,0,link
904,26825,5/6/2024,9:47:35,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p15,1,0,link
905,26823,5/6/2024,9:47:24,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p16,3,0,link
906,26824,5/6/2024,9:47:18,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p17,2,0,link
907,26823,5/6/2024,9:47:18,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p16,3,0,link
908,26822,5/6/2024,9:47:15,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p13,3,0,link
909,26821,5/6/2024,9:47:13,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p12,2,0,link
910,26820,5/6/2024,9:47:12,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p11,1,0,link
911,26819,5/6/2024,9:47:10,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p10,1,0,link
912,26818,5/6/2024,9:47:09,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p9,1,0,link
913,26817,5/6/2024,9:47:07,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p8,1,0,link
914,26816,5/6/2024,9:47:04,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p7,1,0,link
915,26815,5/6/2024,9:46:55,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p6,1,0,link
916,26814,5/6/2024,9:46:54,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p5,1,0,link
917,26813,5/6/2024,9:46:51,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p4,1,0,link
918,26812,5/6/2024,9:46:49,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p3,1,0,link
919,26811,5/6/2024,9:46:47,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p2,1,0,link
920,26810,5/6/2024,9:46:45,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit#slide=id.p1,1,0,link
921,26809,5/6/2024,9:46:44,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit,3,0,link
922,26809,5/6/2024,9:46:44,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit,3,0,link
923,26809,5/6/2024,9:46:44,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit,3,0,link
924,26808,5/6/2024,9:46:44,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit?rtpof=true,1,0,link
925,26807,5/6/2024,9:46:44,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/u/0/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit?usp=slides_home&ths=true&rtpof=true,2,0,link
926,26807,5/6/2024,9:46:44,02 - Módulos Softway COMEX - Apresentações Google,https://docs.google.com/presentation/u/0/d/11ulnIpSjf6lNLk64-7dqIuP_T7Ur_KmN/edit?usp=slides_home&ths=true&rtpof=true,2,0,link
927,26803,5/6/2024,9:46:36,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_0,2,0,link
928,26805,5/6/2024,9:46:35,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_5,2,0,link
929,26806,5/6/2024,9:46:18,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_48,1,0,link
930,26805,5/6/2024,9:46:12,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_5,2,0,link
931,26804,5/6/2024,9:46:09,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_27,1,0,link
932,26803,5/6/2024,9:46:07,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_0,2,0,link
933,26802,5/6/2024,9:46:05,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_11,2,0,link
934,26801,5/6/2024,9:46:03,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_30,2,0,link
935,26802,5/6/2024,9:45:56,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_11,2,0,link
936,26801,5/6/2024,9:45:46,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_30,2,0,link
937,26800,5/6/2024,9:45:37,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_33,1,0,link
938,26799,5/6/2024,9:45:36,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_8,2,0,link
939,26798,5/6/2024,9:45:32,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_14,2,0,link
940,26799,5/6/2024,9:45:30,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_8,2,0,link
941,26798,5/6/2024,9:45:29,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_14,2,0,link
942,26797,5/6/2024,9:45:12,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_20,1,0,link
943,26796,5/6/2024,9:45:09,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_17,2,0,link
944,26795,5/6/2024,9:45:07,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_23,3,0,link
945,26794,5/6/2024,9:45:06,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.p,2,0,link
946,26795,5/6/2024,9:45:04,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_23,3,0,link
947,26796,5/6/2024,9:45:03,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_17,2,0,link
948,26795,5/6/2024,9:45:02,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.gf7905db175_0_23,3,0,link
949,26794,5/6/2024,9:45:01,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit#slide=id.p,2,0,link
950,26793,5/6/2024,9:45:01,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit,3,0,link
951,26793,5/6/2024,9:45:01,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit,3,0,link
952,26793,5/6/2024,9:45:00,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit,3,0,link
953,26792,5/6/2024,9:45:00,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit?ouid=111711251173718751488&usp=slides_home&ths=true,2,0,link
954,26792,5/6/2024,9:45:00,04 - AMS - Apresentações Google,https://docs.google.com/presentation/d/1Xt21LsfJ1lDFo3dVlDW7ZjBdPyTz4KoIGLOUlhwI5D0/edit?ouid=111711251173718751488&usp=slides_home&ths=true,2,0,link
955,26791,5/6/2024,9:44:02,Apresentações Google,https://docs.google.com/presentation/u/0/,3,0,link
956,26790,5/6/2024,9:44:02,Apresentações Google,https://docs.google.com/presentation/u/0/?usp=slides_web,1,0,link
957,26788,5/6/2024,9:43:49,Conexão Tech 2024 | Fundação Estudar,https://ead.estudar.org.br/c/conexao-tech-2024-geral/sections/198263/lessons/741192,1,0,link
958,26787,5/6/2024,9:42:24,Conexão Tech 2024 | Fundação Estudar,https://ead.estudar.org.br/c/conexao-tech-2024-geral/sections/198263/lessons/738349,1,0,link
959,26736,5/6/2024,9:42:11,Conexão Tech 2024 - Documentos Google,https://docs.google.com/document/d/1r97WPAN1FxDQ6gW833HoruDQpJM9aSUPHJEB8Yupqps/edit,12,0,link
960,26786,5/6/2024,9:42:11,Conexão Tech 2024 - Documentos Google,https://docs.google.com/document/d/1r97WPAN1FxDQ6gW833HoruDQpJM9aSUPHJEB8Yupqps/edit#heading=h.aud9h57h48df,1,0,link
961,26785,5/6/2024,9:41:02,Conexão Tech 2024 | Fundação Estudar,https://ead.estudar.org.br/c/conexao-tech-2024-geral/sections/198260/lessons/741183,1,0,link
962,26784,5/6/2024,9:39:59,Entendendo as diferenças entre APIs REST e RESTful,https://www.dio.me/articles/entendendo-as-diferencas-entre-apis-rest-e-restful,2,0,link
963,26784,5/6/2024,9:39:58,Entendendo as diferenças entre APIs REST e RESTful,https://www.dio.me/articles/entendendo-as-diferencas-entre-apis-rest-e-restful,2,0,link
